1.569149456918239594e-02,-8.252620697021484375e-03,-8.383817039430141449e-03,4.512397106736898422e-03,5.206548795104026794e-02,-6.779465824365615845e-03,1.606612466275691986e-02,5.232417583465576172e-02,-5.568285286426544189e-02,-5.132883787155151367e-02,-1.155112404376268387e-02,3.433294128626585007e-03,-2.967931143939495087e-02,3.243769332766532898e-02,1.659571717027574778e-04,5.139588192105293274e-02,2.160368859767913818e-02,1.526191737502813339e-02,3.014068352058529854e-03,3.092281892895698547e-02,-2.654445730149745941e-02,3.069715760648250580e-02,3.957449644804000854e-02,4.673647508025169373e-02,3.464225307106971741e-02,2.217181213200092316e-02,3.719532489776611328e-02,2.156180515885353088e-02,-4.144519940018653870e-02,-1.247165072709321976e-02,3.817671537399291992e-02,-1.640843227505683899e-02,-5.651876330375671387e-03,1.295628398656845093e-02,-1.423143967986106873e-02,5.621229764074087143e-03,-4.065248183906078339e-03,-1.144239772111177444e-02,1.815605163574218750e-02,-4.397176951169967651e-02,-9.342968463897705078e-03,-3.049822710454463959e-02,-1.157075259834527969e-02,-1.531443372368812561e-02,-7.069972157478332520e-02,2.418959885835647583e-02,-7.117320597171783447e-02,4.734357446432113647e-02,-4.917297884821891785e-02,-1.485216338187456131e-02,-5.676317214965820312e-02,3.000823780894279480e-02,3.914763033390045166e-02,1.544643193483352661e-02,2.080341987311840057e-02,3.540016338229179382e-02,-1.789644360542297363e-02,6.797715090215206146e-03,-3.128502145409584045e-02,-4.716221615672111511e-02,-4.522517696022987366e-02,1.304051000624895096e-02,5.324117839336395264e-02,2.288181520998477936e-02,1.170232240110635757e-02,-5.524939671158790588e-02,-5.651865154504776001e-03,6.401211768388748169e-02,-6.950031220912933350e-02,-1.307742111384868622e-02,-5.837437137961387634e-02,-5.218024365603923798e-03,3.049651393666863441e-03,-2.823944203555583954e-02,1.387497410178184509e-02,-4.690578579902648926e-02,-6.911349482834339142e-03,6.629169732332229614e-02,1.030475553125143051e-02,1.261743996292352676e-02,1.796554774045944214e-02,4.310562089085578918e-02,-7.119849324226379395e-02,1.681466214358806610e-02,4.936838056892156601e-03,-8.253755047917366028e-03,-3.867057710886001587e-02,-2.404255233705043793e-02,-2.483561635017395020e-02,4.481940716505050659e-02,-5.280090495944023132e-02,-3.488897532224655151e-02,5.151560530066490173e-02,6.494990736246109009e-02,5.078074708580970764e-02,-2.054565213620662689e-02,5.436573922634124756e-02,-1.814570091664791107e-02,5.177420563995838165e-03,3.165606036782264709e-02,-3.218926489353179932e-02,-2.344564162194728851e-02,-7.476390339434146881e-03,-9.909113869071006775e-03,-9.169999510049819946e-02,2.506690099835395813e-02,1.847501844167709351e-02,-1.614633575081825256e-02,-8.253447711467742920e-03,-8.878991007804870605e-03,-2.372021973133087158e-02,-2.714774757623672485e-02,-3.646174073219299316e-02,1.023955736309289932e-02,-3.912949189543724060e-02,8.554208278656005859e-02,4.216084256768226624e-02,1.521067600697278976e-02,-3.189681470394134521e-02,-1.124433893710374832e-02,2.172291092574596405e-02,4.132794961333274841e-02,2.022843807935714722e-02,7.052122801542282104e-02,-1.163947395980358124e-02,8.197199553251266479e-03,-2.462416328489780426e-02,3.727923333644866943e-02,-3.794195875525474548e-02,-6.399800628423690796e-02,3.400865942239761353e-03,2.768196165561676025e-02,4.658023826777935028e-03,-3.307485207915306091e-02,1.528978813439607620e-02,3.009869158267974854e-02,6.760407239198684692e-02,9.055069647729396820e-03,2.958979830145835876e-02,1.426979154348373413e-02,5.582455080002546310e-03,-8.879467844963073730e-03,1.234963349997997284e-02,-6.075416877865791321e-02,4.014249518513679504e-02,-2.742653479799628258e-03,2.389008412137627602e-03,-2.206188254058361053e-02,-3.266162797808647156e-02,4.048478975892066956e-02,2.937035448849201202e-02,-1.191319804638624191e-02,-1.523616909980773926e-02,-3.741947561502456665e-02,2.877838350832462311e-02,8.294915407896041870e-02,3.765953704714775085e-02,1.425159629434347153e-02,1.037380658090114594e-02,1.208818331360816956e-02,1.222782675176858902e-02,-1.452376600354909897e-02,-3.737530205398797989e-03,-5.489947739988565445e-03,-1.068222615867853165e-02,2.562483074143528938e-03,6.531906314194202423e-03,1.901616156101226807e-02,-2.337551116943359375e-02,5.333306267857551575e-02,-4.797465726733207703e-02,-3.995731007307767868e-03,5.205822736024856567e-02,2.441261662170290947e-03,1.736070588231086731e-02,-1.941085420548915863e-02,7.551522552967071533e-02,-2.703929133713245392e-02,-2.245197631418704987e-02,2.759933657944202423e-02,-5.899067968130111694e-02,5.877877771854400635e-02,1.729927770793437958e-02,-2.820410020649433136e-02,1.795616000890731812e-02,-4.555930569767951965e-02,4.744279012084007263e-02,-3.113667666912078857e-02,-6.983462721109390259e-03,3.260136768221855164e-02,-7.195267081260681152e-02,-9.027496725320816040e-02,2.284008450806140900e-02,-3.210392221808433533e-02,4.759604111313819885e-02,1.462927460670471191e-02,-6.252022925764322281e-03,1.598696969449520111e-02,-3.805184736847877502e-02,1.644365489482879639e-02,4.208133555948734283e-03,1.461586076766252518e-02,3.249409794807434082e-02,-9.632378816604614258e-03,-1.782387122511863708e-02,7.928403466939926147e-02,2.419936656951904297e-02,-1.428140234202146530e-02,-2.302029024576768279e-04,1.985473744571208954e-02,1.547039020806550980e-02,-3.539531677961349487e-02,6.777995824813842773e-02,-2.082175202667713165e-02,4.667124897241592407e-02,1.131060998886823654e-02,2.992599643766880035e-02,-1.164507679641246796e-02,5.980955064296722412e-02,-9.865276515483856201e-03,4.265462607145309448e-02,-3.855435177683830261e-02,-3.230470791459083557e-02,3.571072965860366821e-02,-1.479329075664281845e-02,4.277813434600830078e-02,6.443421542644500732e-02,-2.492274157702922821e-02,3.364715352654457092e-02,3.767210617661476135e-02,1.486641261726617813e-02,-2.756065875291824341e-02,4.869065806269645691e-02,4.293181747198104858e-02,6.036489270627498627e-03,-6.120837759226560593e-03,-9.034142829477787018e-03,-2.403026074171066284e-02,2.177684381604194641e-02,-6.110982596874237061e-02,6.106131477281451225e-04,7.194538414478302002e-02,2.617374248802661896e-02,8.895875513553619385e-02,3.424287587404251099e-02,3.868124634027481079e-02,3.260679915547370911e-02,-1.216691173613071442e-02,6.476956419646739960e-03,-8.425609208643436432e-03,-5.612071603536605835e-02,-7.353885099291801453e-03,1.033294294029474258e-02,-4.828168079257011414e-02,1.051648985594511032e-02,-6.877627223730087280e-02,-1.584974303841590881e-02,1.401685643941164017e-02,7.470124214887619019e-02,1.764993742108345032e-02,-7.542232051491737366e-03,4.023283347487449646e-02,-4.349995870143175125e-03,7.218028884381055832e-03,-4.799534752964973450e-02,-6.823934614658355713e-02,5.214484408497810364e-04,-1.555636432021856308e-02,2.059316821396350861e-02,-1.872768998146057129e-02,5.240580439567565918e-02,-1.364142633974552155e-03,8.570147678256034851e-03,1.610019989311695099e-02,-3.188966214656829834e-02,-2.221058122813701630e-02,1.903236657381057739e-02,2.608687989413738251e-02,-8.271349966526031494e-02,-3.050530329346656799e-02,6.803607102483510971e-03,5.450791493058204651e-02,-1.254646573215723038e-02,-6.113854795694351196e-02,-1.397216878831386566e-02,-5.698557570576667786e-02,-8.878596127033233643e-03,-4.189779236912727356e-02,3.136263694614171982e-03,1.576368813402950764e-03,-1.087602414190769196e-02,6.856086850166320801e-02,-1.310448721051216125e-02,-1.276776567101478577e-02,2.518407441675662994e-02,-1.130905468016862869e-03,1.467164140194654465e-02,3.595493733882904053e-02,-1.593529246747493744e-02,-4.353694617748260498e-02,3.510017693042755127e-02,-2.309894561767578125e-02,1.714607328176498413e-02,-4.789752420037984848e-03,-1.414172630757093430e-02,-3.282631188631057739e-02,5.221530422568321228e-02,-2.541285380721092224e-02,-2.886599600315093994e-01,1.986718922853469849e-02,-4.346953332424163818e-02,6.201502867043018341e-03,3.756461292505264282e-02,-6.234401836991310120e-02,4.954361170530319214e-02,-3.859491646289825439e-02,-8.824099600315093994e-02,8.850172162055969238e-03,-3.265187144279479980e-02,-2.320138365030288696e-02,3.667099028825759888e-02,7.522831857204437256e-02,3.324371203780174255e-02,3.381777927279472351e-02,3.002909943461418152e-02,-4.109529778361320496e-02,-1.233722269535064697e-02,1.722761988639831543e-02,-3.998599201440811157e-02,-5.013723298907279968e-02,-8.131747134029865265e-03,5.110796168446540833e-02,3.533614426851272583e-02,4.634401574730873108e-02,-5.911968275904655457e-02,3.607583418488502502e-02,-4.575573280453681946e-02,-3.044582903385162354e-02,5.636502522975206375e-03,-5.195879191160202026e-02,-1.519565191119909286e-02,-1.380403432995080948e-02,-4.056707955896854401e-03,-3.105590492486953735e-02,3.075309284031391144e-02,-1.900710724294185638e-02,-1.163484994322061539e-03,-1.409724168479442596e-02,-1.549314055591821671e-02,-1.357466680929064751e-03,-5.437624827027320862e-02,2.724185772240161896e-02,3.681709989905357361e-02,8.230662904679775238e-03,-1.490837149322032928e-02,-3.392297402024269104e-02,-1.173600088804960251e-02,3.791522234678268433e-02,-1.877107284963130951e-02,-1.002507656812667847e-02,-1.864599250257015228e-02,-2.100861631333827972e-02,-2.827296033501625061e-02,-2.392566576600074768e-02,5.025160033255815506e-03,4.535228013992309570e-02,-9.884588420391082764e-03,-2.653055079281330109e-02,1.545521616935729980e-02,9.105121716856956482e-04,-2.321748808026313782e-02,-1.484247669577598572e-02,-3.014031052589416504e-02,-6.167122349143028259e-02,-5.240771546959877014e-02,-5.085255205631256104e-02,4.906825348734855652e-02,4.149127285927534103e-03,3.180552273988723755e-02,2.003057673573493958e-02,-3.267277777194976807e-02,-8.111698180437088013e-02,-2.530911238864064217e-03,-5.546935368329286575e-03,-3.848402202129364014e-02,-6.614560633897781372e-02,1.089938916265964508e-02,8.325691521167755127e-02,-3.932895883917808533e-02,-9.712412022054195404e-03,4.038760811090469360e-02,7.343390583992004395e-02,1.180861610919237137e-02,-3.676385805010795593e-02,5.332058295607566833e-02,-3.630491439253091812e-03,-6.754449754953384399e-02,-1.519580185413360596e-02,3.668065369129180908e-02,3.074141778051853180e-02,1.312935911118984222e-02,5.523539334535598755e-02,4.920409619808197021e-02,3.293161094188690186e-02,-1.292907726019620895e-02,-2.651015762239694595e-03,1.425719074904918671e-02,-2.162992954254150391e-02,-6.514789536595344543e-03,-6.836747378110885620e-02,1.563363894820213318e-02,-1.709939539432525635e-02,1.102716010063886642e-02,-1.783772930502891541e-02,-3.623431548476219177e-02,1.021132152527570724e-02,6.236336752772331238e-02,-1.827169209718704224e-02,2.502660639584064484e-02,5.161495413631200790e-03,5.117819085717201233e-02,-4.863856732845306396e-02,1.064795255661010742e-02,3.068779828026890755e-03,2.749042585492134094e-02,3.525152057409286499e-02,1.113492902368307114e-02,8.990051574073731899e-04,-3.780763968825340271e-02,4.175957664847373962e-02,-7.298513501882553101e-02,-4.871737957000732422e-02,-8.609241992235183716e-02,4.336877726018428802e-03,-1.195837248815223575e-04,9.678120724856853485e-03,6.151628680527210236e-03,-3.994461894035339355e-02,2.078140154480934143e-02,-5.413949117064476013e-02,2.490951120853424072e-02,1.600836962461471558e-02,1.595908217132091522e-02,-1.263006497174501419e-02,-6.160679459571838379e-02,-3.476318344473838806e-02,-2.701026853173971176e-03,1.378261856734752655e-02,4.618833214044570923e-02,2.836919017136096954e-02,6.037592887878417969e-02,-1.695152930915355682e-02,1.042552944272756577e-02,2.734550647437572479e-02,-2.767428196966648102e-02,1.660922728478908539e-02,1.519071497023105621e-02,1.758672110736370087e-02,-4.445009678602218628e-02,-2.995938435196876526e-02,-1.747048273682594299e-02,-5.339868366718292236e-02,2.757119247689843178e-03,-1.646038261242210865e-03,5.134784057736396790e-02,-2.433325536549091339e-02,1.365437824279069901e-02,-2.983844652771949768e-02,-9.130571037530899048e-03,-3.594034537672996521e-02,-5.539439246058464050e-02,1.866768859326839447e-02,8.161047473549842834e-03,6.800933182239532471e-02,-3.718174993991851807e-02,-4.133310541510581970e-02,-3.899309411644935608e-02,6.333936471492052078e-03,2.662226371467113495e-02,-5.661332607269287109e-02,-5.494924262166023254e-02,-1.908249035477638245e-02,-3.130859136581420898e-02,2.954806014895439148e-02,8.819044567644596100e-03,-1.141739916056394577e-02,2.908209711313247681e-02,2.777355164289474487e-02,2.855218201875686646e-02,-3.011053241789340973e-02,-4.076981917023658752e-02,-4.202505946159362793e-02,4.288629814982414246e-02,-7.732180412858724594e-03,7.697479799389839172e-03,-4.529966413974761963e-02,9.056561626493930817e-03,-7.797980215400457382e-03,2.630231343209743500e-02,4.475255496799945831e-03,-2.881033904850482941e-02,2.314637415111064911e-02,-4.483977705240249634e-02,-5.297113955020904541e-02,2.162974700331687927e-02,4.715304821729660034e-02,-7.440348621457815170e-03,-1.937754452228546143e-02,3.637917712330818176e-02,-1.020966842770576477e-02,-3.761558234691619873e-02,9.596544317901134491e-03,-3.069235943257808685e-02,-1.002928540110588074e-01,2.890248224139213562e-02,-1.089593488723039627e-02,1.327879820019006729e-02,3.037563338875770569e-02,-3.881772980093955994e-02,-7.880155928432941437e-03,-5.898310989141464233e-02,2.544318512082099915e-02,1.774656400084495544e-02,-2.742856182157993317e-02,-2.371225133538246155e-02,-4.713135212659835815e-02,-1.602290198206901550e-02,-1.892341300845146179e-02,9.228684008121490479e-03,-1.725911907851696014e-02,-5.546467378735542297e-02,-9.554640389978885651e-03,-2.932807058095932007e-02,2.930382452905178070e-02,-1.982074603438377380e-02,-2.851231396198272705e-02,1.148016750812530518e-02,-2.503106929361820221e-02,2.739380113780498505e-02,-3.588967770338058472e-02,-1.258717570453882217e-02,3.250470757484436035e-02,-2.444910584017634392e-03,4.222306236624717712e-02,1.765631325542926788e-02,3.003321588039398193e-02,5.417264532297849655e-03,1.759357564151287079e-02,-1.997306011617183685e-02,4.741761833429336548e-03,-2.292608469724655151e-02,-7.140375673770904541e-02,1.228076871484518051e-02,2.441367134451866150e-02,-2.024123677983880043e-03,-7.687903009355068207e-03,1.492267753928899765e-02,2.334444224834442139e-02,5.469660460948944092e-02,-5.153274396434426308e-04,-3.031985834240913391e-02,-4.085505008697509766e-02,4.324829950928688049e-02,-3.698243945837020874e-02,-3.730428591370582581e-02,-7.817460224032402039e-03,-1.953255198895931244e-02,2.424544072709977627e-04,7.590266410261392593e-03,3.183228895068168640e-02,1.437051035463809967e-02,6.164392456412315369e-02,5.113386362791061401e-02,4.535578191280364990e-02,-1.557694282382726669e-02,-3.027223609387874603e-02,2.925994992256164551e-02,-4.904958978295326233e-02,-2.939472673460841179e-03,-5.516462028026580811e-02,1.975938444957137108e-03,-1.733158715069293976e-02,1.502988487482070923e-02,4.197229165583848953e-03,-4.025257378816604614e-02,-2.972297742962837219e-02,2.052903547883033752e-02,-5.119891092181205750e-02,-5.255316197872161865e-02,3.910122811794281006e-02,-1.573175564408302307e-02,-6.201221607625484467e-03,3.370424360036849976e-02,-6.979618221521377563e-02,-1.440295297652482986e-02,9.399686008691787720e-03,-7.570300996303558350e-02,4.281079024076461792e-02,1.145936912507750094e-04,4.377806559205055237e-02,-1.199217420071363449e-02,-1.695946790277957916e-02,1.137265935540199280e-02,-5.237118806689977646e-03,3.018665127456188202e-02,4.062237963080406189e-02,-7.421609759330749512e-02,2.244437672197818756e-02,-2.510509267449378967e-02,6.101815775036811829e-02,2.702887728810310364e-02,-2.447363547980785370e-02,3.522817511111497879e-03,2.930966764688491821e-02,-2.104121260344982147e-02,-5.284475535154342651e-02,5.250585265457630157e-03,2.011073753237724304e-02,1.097741257399320602e-02,-5.486626550555229187e-02,2.477287687361240387e-02,-1.149096060544252396e-02,-5.916402488946914673e-02,6.201404612511396408e-03,9.131076745688915253e-03,-7.910666987299919128e-03,2.748638764023780823e-02,-7.231547497212886810e-03,2.562410198152065277e-02,2.662803232669830322e-02,8.936337381601333618e-02,3.001980297267436981e-02,5.340973287820816040e-02,5.641580745577812195e-02,-1.558980066329240799e-02,5.058980081230401993e-03,-3.352113999426364899e-03,5.455451086163520813e-02,1.427763421088457108e-02,6.974672526121139526e-02,-5.480017513036727905e-03,8.421262353658676147e-02,-4.330444335937500000e-02,-3.649141639471054077e-02,1.943560130894184113e-02,-1.895073801279067993e-02,1.725830323994159698e-02,1.695367880165576935e-02,-4.665366560220718384e-02,5.442987009882926941e-02,2.281928993761539459e-02,5.832408368587493896e-02,5.714706145226955414e-03,3.026499645784497261e-03,6.418494042009115219e-03,1.833214238286018372e-02,3.302586451172828674e-02,3.734838915988802910e-03,1.545899175107479095e-02,3.949781134724617004e-02,-4.552740976214408875e-02,-1.500469725579023361e-02,-1.090113818645477295e-02,-1.001300010830163956e-02,1.810118742287158966e-02,1.245053857564926147e-02,-2.534923516213893890e-02,1.877252385020256042e-02,-1.010797079652547836e-02,4.829761013388633728e-02,5.080420151352882385e-02,1.529549807310104370e-02,2.314711175858974457e-02,9.382950142025947571e-03,6.132502574473619461e-03,-3.202378377318382263e-02,2.915241383016109467e-02,1.366400998085737228e-02,-6.778304465115070343e-03,2.419553883373737335e-02,-1.164574455469846725e-02,1.180283445864915848e-02,1.122050452977418900e-02,1.722359471023082733e-02,4.884884878993034363e-02,-2.058372832834720612e-02,1.543800439685583115e-02,1.764813996851444244e-02,3.991764783859252930e-02,-1.675430871546268463e-02,2.983138256240636110e-05,-4.810460656881332397e-02,-8.520635776221752167e-03,-4.610849171876907349e-02,2.660493599250912666e-03,2.828451618552207947e-02,-7.419594377279281616e-02,-4.585793986916542053e-02,6.750717759132385254e-03,-1.022697705775499344e-02,2.415524609386920929e-02,-1.218890119343996048e-02,-5.293643847107887268e-02,-3.528631106019020081e-02,4.700734093785285950e-02,4.636899381875991821e-02,3.274136036634445190e-02,1.786247082054615021e-02,4.665478318929672241e-02,-5.391309037804603577e-03,1.383700408041477203e-02,-4.286284558475017548e-03,-1.434707362204790115e-02,4.676202312111854553e-02,-4.564770311117172241e-02,7.733937236480414867e-04,-6.080531328916549683e-02,8.441793732345104218e-03,6.792658474296331406e-03,-1.281230477616190910e-03,-7.222046703100204468e-02,6.546314805746078491e-02,-3.882466629147529602e-02,-5.924081429839134216e-03,4.083454981446266174e-02,1.515558268874883652e-02,-1.609810627996921539e-02,8.753286674618721008e-03,-8.866014890372753143e-03,1.775813847780227661e-02,1.469564624130725861e-03,4.089485108852386475e-02,-5.565621331334114075e-02,3.625764697790145874e-02,2.129571698606014252e-02,1.558791287243366241e-02,-5.098690465092658997e-02,2.465218119323253632e-02,-5.709600169211626053e-03,-1.424150262027978897e-02,-2.026217058300971985e-02,3.172208368778228760e-02,-4.474530741572380066e-02,-8.461496233940124512e-02,-2.231865748763084412e-02,3.856100142002105713e-02,1.094076433219015598e-03,-4.782970249652862549e-02,-3.029966726899147034e-02,-8.884233422577381134e-03,5.682859942317008972e-02,-4.713548813015222549e-03,9.797449223697185516e-03,-2.359002642333507538e-02,-4.605900496244430542e-03,-5.750357732176780701e-02,-4.064515605568885803e-02,-3.227891772985458374e-02,2.763075567781925201e-02,-4.760237038135528564e-02,1.023705676198005676e-02,-5.603966116905212402e-02,3.950148075819015503e-02,-3.873702511191368103e-02,-7.338715717196464539e-03,-1.341670006513595581e-02,2.280875667929649353e-02,5.948022007942199707e-03
